erId,size,artist,title,medium,signed,sold,hammerGBP,saleDate,url,lotId,action,reason,editionNote
forum-113002-er,4,Colin Self,,Relief print with etching,True,False,,2023-09-06,https://www.forumauctions.co.uk/bidding/2285-autumn-selection-modern-contemporary-612/115-colin-self-b1941nuclear-bomber-113002,113002,clear,no 'edition of N' in the note,
forum-113009-er,8,Cy Twombly,Three Notes from Salalah Poster,Offset lithograph printed in colours,False,True,320.0,2023-09-06,https://www.forumauctions.co.uk/bidding/2285-autumn-selection-modern-contemporary-612/122-cy-twombly-1928-2011three-notes-from-salalah-poster-113009,113009,clear,no 'edition of N' in the note,
forum-113013-er,2,Andy Warhol,Mona Lisa (Sunday B. Morning),Screenprint in colours,False,False,,2023-09-06,https://www.forumauctions.co.uk/bidding/2285-autumn-selection-modern-contemporary-612/13-andy-warhol-1928-1987-aftermona-lisa-sunday-b-morning-set-113013,113013,confirm,note: numbered from the edition of 2,numbered from the edition of 2
forum-113017-er,8,Mr Doodle (Sam Cox),Doodle For Ukraine,Giclée in colours,False,False,,2023-09-06,https://www.forumauctions.co.uk/bidding/2285-autumn-selection-modern-contemporary-612/191-mr-doodle-b1994doodle-for-ukraine-113017,113017,clear,no 'edition of N' in the note,
forum-113027-er,8,Mr. André X BE@RBRICK,,Plastic multiple,False,True,280.0,2023-09-06,https://www.forumauctions.co.uk/bidding/2285-autumn-selection-modern-contemporary-612/187-mr-andr233-andr233-saraiva-x-berbrickisetan-120th-113027,113027,clear,no 'edition of N' in the note,
forum-113034-er,8,Bambi,Will and Kate (A Bit like Marmite),Spray paint in colours,True,True,10.0,2023-09-06,https://www.forumauctions.co.uk/bidding/2285-autumn-selection-modern-contemporary-612/169-bambi-b1982will-and-kate-a-bit-like-marmite-113034,113034,clear,no 'edition of N' in the note,
forum-113039-er,8,Neck Face,,Screenprint in colours,True,False,,2023-09-06,https://www.forumauctions.co.uk/bidding/2285-autumn-selection-modern-contemporary-612/175-neck-face-b1984el-diablo-113039,113039,clear,no 'edition of N' in the note,
forum-113047-er,8,Eduardo Paolozzi,,Offset lithograph printed in colours,True,False,,2023-09-06,https://www.forumauctions.co.uk/bidding/2285-autumn-selection-modern-contemporary-612/211-eduardo-paolozzi-1924-2005-afteruniversal-electronic-vacuum-113047,113047,clear,no 'edition of N' in the note,
forum-113059-er,2,Stik,Standing Figure (Teal),Offset lithograph printed in colours,True,True,400.0,2023-09-06,https://www.forumauctions.co.uk/bidding/2285-autumn-selection-modern-contemporary-612/199-stik-b1979standing-figure-teal-113059,113059,clear,no 'edition of N' in the note,
forum-113060-er,8,Eduardo Paolozzi,,Screenprint in colours,False,True,120.0,2023-09-06,https://www.forumauctions.co.uk/bidding/2285-autumn-selection-modern-contemporary-612/212-eduardo-paolozzi-1924-2005-composition-113060,113060,clear,no 'edition of N' in the note,
forum-113065-er,8,Roger Mühl,,Lithograph printed in colours,True,True,200.0,2023-09-06,https://www.forumauctions.co.uk/bidding/2285-autumn-selection-modern-contemporary-612/238-roger-m252hl-1929-2008provence-vii-from-provence-113065,113065,clear,no 'edition of N' in the note,numbered from the edition of XX artist's proofs
forum-113071-er,8,Stik,Holding Hands (Orange),Offset lithograph printed in colours,True,False,,2023-09-06,https://www.forumauctions.co.uk/bidding/2285-autumn-selection-modern-contemporary-612/201-stik-b1979holding-hands-orange-113071,113071,clear,no 'edition of N' in the note,
forum-113072-er,8,Stik,Holding Hands (Red),Offset lithograph printed in colours,True,False,,2023-09-06,https://www.forumauctions.co.uk/bidding/2285-autumn-selection-modern-contemporary-612/202-stik-b1979holding-hands-red-113072,113072,clear,no 'edition of N' in the note,
forum-113075-er,4,Stik,Standing Figure (Grey),Offset lithograph printed in colours,True,False,,2023-09-06,https://www.forumauctions.co.uk/bidding/2285-autumn-selection-modern-contemporary-612/200-stik-b1979standing-figure-grey-113075,113075,clear,no 'edition of N' in the note,
forum-113084-er,8,Lucian Freud,Encore c.1949,Offset lithograph,False,True,100.0,2023-09-06,https://www.forumauctions.co.uk/bidding/2285-autumn-selection-modern-contemporary-612/220-lucian-freud-1922-2011-after-encore-c1949-113084,113084,clear,no 'edition of N' in the note,
forum-113087-er,4,Marc Chagall . Charles Sorlier,,Lithograph printed in colours,False,False,,2023-09-06,https://www.forumauctions.co.uk/bidding/2285-autumn-selection-modern-contemporary-612/246-marc-chagall-1887-1985couverture-jacquette-mourlot-281-113087,113087,clear,no 'edition of N' in the note,proof before the edition printed for 'Chagall Lithographe Vol. 1'
forum-113088-er,4,Bernard Buffet,Fleurs,Lithograph printed in colours,False,True,100.0,2023-09-06,https://www.forumauctions.co.uk/bidding/2285-autumn-selection-modern-contemporary-612/244-bernard-buffet-1928-1999fleursnbsp-113088,113088,clear,no 'edition of N' in the note,proof before letters
forum-113090-er,2,Jean Cocteau,Les Amoreux,Lithograph,False,True,200.0,2023-09-06,https://www.forumauctions.co.uk/bidding/2285-autumn-selection-modern-contemporary-612/252-jean-cocteau-1889-1963les-amoreux-113090,113090,clear,no 'edition of N' in the note,a proof before the edition
forum-113091-er,4,Marc Chagall . Charles Sorlier,Marc Chagall Graveur Japon Exhibition Poster,Offset lithograph printed in colours,False,False,,2023-09-06,https://www.forumauctions.co.uk/bidding/2285-autumn-selection-modern-contemporary-612/249-marc-chagall-1887-1985-aftermarc-chagall-graveur-japon-113091,113091,clear,no 'edition of N' in the note,
forum-113092-er,4,Le Corbusier (Charles-Edouard Jeanneret),,Lithograph printed in colours,False,True,200.0,2023-09-06,https://www.forumauctions.co.uk/bidding/2285-autumn-selection-modern-contemporary-612/253-le-corbusier-1887-1965affiche-pour-la-tapisseries-113092,113092,clear,no 'edition of N' in the note,
forum-113101-er,8,Salvador Dalí,Olympic Exhibition Poster: Man and Sea (M&L1372),Offset lithograph printed in colours,True,False,,2023-09-06,https://www.forumauctions.co.uk/bidding/2285-autumn-selection-modern-contemporary-612/255-salvador-dal237-1904-1989olympic-exhibition-poster-man-and-113101,113101,clear,no 'edition of N' in the note,
forum-113102-er,2,Bernard Buffet,Fleurs sur la Table,Lithograph printed in colours,False,True,100.0,2023-09-06,https://www.forumauctions.co.uk/bidding/2285-autumn-selection-modern-contemporary-612/245-bernard-buffet-1928-1999fleurs-sur-la-table-113102,113102,clear,no 'edition of N' in the note,a proof before the edition
forum-113103-er,2,Raoul Dufy,Nu Couché,Lithograph printed in colours,False,False,,2023-09-06,https://www.forumauctions.co.uk/bidding/2285-autumn-selection-modern-contemporary-612/260-raoul-dufy-1887-1953nu-couch233-113103,113103,clear,no 'edition of N' in the note,a proof before the edition
forum-113104-er,2,Jean Cocteau,Nu au Voile,Lithograph printed in colours,False,False,,2023-09-06,https://www.forumauctions.co.uk/bidding/2285-autumn-selection-modern-contemporary-612/251-jean-cocteau-1889-1963nu-au-voile-113104,113104,clear,no 'edition of N' in the note,a proof before the edition
forum-113106-er,8,Aliye Berger,,Etching printed in colours,True,True,10.0,2023-09-06,https://www.forumauctions.co.uk/bidding/2285-autumn-selection-modern-contemporary-612/242-aliye-berger-1903-1974-bolu-pazari-113106,113106,clear,no 'edition of N' in the note,
forum-113108-er,8,Marc Chagall . Charles Sorlier,,The book,False,True,100.0,2023-09-06,https://www.forumauctions.co.uk/bidding/2285-autumn-selection-modern-contemporary-612/247-marc-chagall-1887-1985-le-plafond-de-l39op233ra-mourlot-434-113108,113108,clear,no 'edition of N' in the note,
forum-113111-er,4,Joan Miró,Sculptures (Mourlot 950),Lithograph printed in colours,False,True,300.0,2023-09-06,https://www.forumauctions.co.uk/bidding/2285-autumn-selection-modern-contemporary-612/266-joan-miro-1893-1983sculptures-mourlot-950-113111,113111,clear,no 'edition of N' in the note,
forum-113112-er,8,Pablo Picasso,Prolongation de l'Exposition Picasso Poster,Offset lithograph printed in colours,False,False,,2023-09-06,https://www.forumauctions.co.uk/bidding/2285-autumn-selection-modern-contemporary-612/276-pablo-picasso-1881-1973-afterprolongation-de-l39exposition-113112,113112,clear,no 'edition of N' in the note,
forum-113115-er,8,Joan Miró,"Lithograph, from Joan Miró un Katalonien (Maeght 667; Cramer 131)",Lithograph printed in colours,False,False,,2023-09-06,https://www.forumauctions.co.uk/bidding/2285-autumn-selection-modern-contemporary-612/264-joan-mir243-1893-1983-after-lithograph-from-joan-mir243-un-113115,113115,clear,no 'edition of N' in the note,
forum-113117-er,2,Pablo Picasso,Tête d'Arlequin: Galerie Louise Leiris (Czwiklitzer p.390),Lithograph printed in colours,False,False,,2023-09-06,https://www.forumauctions.co.uk/bidding/2285-autumn-selection-modern-contemporary-612/274-pablo-picasso-1881-1973-aftert234te-d39arlequin-galerie-113117,113117,confirm,note: from the edition of 2,from the edition of 2
forum-113119-er,2,Pablo Picasso,Composition au verre a pied (Bloch 431; Mourlot 77),Lithograph,False,True,160.0,2023-09-06,https://www.forumauctions.co.uk/bidding/2285-autumn-selection-modern-contemporary-612/269-pablo-picasso-1881-1973composition-au-verre-a-pied-bloch-113119,113119,clear,no 'edition of N' in the note,a proof aside from the book edition
forum-113122-er,4,Pablo Picasso,,Zincograph,False,False,,2023-09-06,https://www.forumauctions.co.uk/bidding/2285-autumn-selection-modern-contemporary-612/272-pablo-picasso-1881-1973-afterla-grande-verre-cramer-88-baer-113122,113122,clear,no 'edition of N' in the note,
forum-113123-er,8,Henri Matisse,,Lithograph printed in colours,False,True,260.0,2023-09-06,https://www.forumauctions.co.uk/bidding/2285-autumn-selection-modern-contemporary-612/263-henri-matisse-1869-1954-after-one-thousand-and-one-nights-113123,113123,clear,no 'edition of N' in the note,
forum-113124-er,2,David Shrigley,,Offset lithograph printed in colours,False,True,420.0,2023-09-06,https://www.forumauctions.co.uk/bidding/2285-autumn-selection-modern-contemporary-612/149-david-shrigley-b1968when-life-gives-you-a-lemon-113124,113124,clear,no 'edition of N' in the note,
forum-115453-er,4,Marc Chagall . Charles Sorlier,,Lithograph printed in colours,False,True,60.0,2023-11-16,https://www.forumauctions.co.uk/bidding/2291-winter-selection-modern-contemporary-625/252-marc-chagall-1887-1985couverture-jacquette-mourlot-281-115453,115453,clear,no 'edition of N' in the note,proof before the edition printed for 'Chagall Lithographe Vol. 1'
forum-115456-er,4,Pablo Picasso,,Zincograph,False,False,,2023-11-16,https://www.forumauctions.co.uk/bidding/2291-winter-selection-modern-contemporary-625/279-pablo-picasso-1881-1973-after-la-grande-verre-115456,115456,clear,no 'edition of N' in the note,
forum-115468-er,4,Lucien Coutaud,Ma Civilisation,The deluxe book,True,False,,2023-11-16,https://www.forumauctions.co.uk/bidding/2291-winter-selection-modern-contemporary-625/245-lucien-coutaud-1904-1977ma-civilisationnbsp-115468,115468,clear,no 'edition of N' in the note,numbered from the deluxe edition de tête of eleven
forum-115473-er,8,Cy Twombly,Three Notes from Salalah Poster,Offset lithograph printed in colours,False,True,420.0,2023-11-16,https://www.forumauctions.co.uk/bidding/2291-winter-selection-modern-contemporary-625/58-cy-twombly-1928-2011three-notes-from-salalah-poster-115473,115473,clear,no 'edition of N' in the note,
forum-115478-er,8,David Hockney,,Offset lithograph,False,True,450.0,2023-11-16,https://www.forumauctions.co.uk/bidding/2291-winter-selection-modern-contemporary-625/179-david-hockney-b1937little-boodge-115478,115478,clear,no 'edition of N' in the note,
forum-115482-er,8,Haroshi,Pushing the Daisies Despite the Odds,Pigment print in colours,True,False,,2023-11-16,https://www.forumauctions.co.uk/bidding/2291-winter-selection-modern-contemporary-625/79-haroshi-b1978pushing-the-daisies-despite-the-odds-115482,115482,clear,no 'edition of N' in the note,
forum-115486-er,4,Jerzy Alchimowicz,International Transport Exhibition of 1930,Offset lithograph printed in colours,False,False,,2023-11-16,https://www.forumauctions.co.uk/bidding/2291-winter-selection-modern-contemporary-625/219-jerzy-alchimowicz-1907-1945international-transport-115486,115486,clear,no 'edition of N' in the note,
forum-115488-er,2,Keith Haring,Montreux 1983 Pink (Döring & Osten 9),Screenprint in colours,False,False,,2023-11-16,https://www.forumauctions.co.uk/bidding/2291-winter-selection-modern-contemporary-625/62-keith-haring-1958-1990montreux-1983-pink-d246ring-amp-osten-115488,115488,clear,no 'edition of N' in the note,
forum-115489-er,4,Yayoi Kusama,,Two painted cast resin multiples,False,False,,2023-11-16,https://www.forumauctions.co.uk/bidding/2291-winter-selection-modern-contemporary-625/94-yayoi-kusama-b1929pumpkins-115489,115489,clear,no 'edition of N' in the note,
forum-115502-er,8,Salvador Dalí,Olympic Exhibition Poster: Man and Sea (M&L1372),Offset lithograph printed in colours,True,False,,2023-11-16,https://www.forumauctions.co.uk/bidding/2291-winter-selection-modern-contemporary-625/267-salvador-dal237-1904-1989olympic-exhibition-poster-man-and-115502,115502,clear,no 'edition of N' in the note,
forum-115503-er,8,Damien Hirst,,Offset lithographs printed in colours,True,False,,2023-11-16,https://www.forumauctions.co.uk/bidding/2291-winter-selection-modern-contemporary-625/175-damien-hirst-b1965where-the-land-meets-the-sea-115503,115503,clear,no 'edition of N' in the note,
forum-115507-er,4,Jean-Michel Basquiat,Supercomb 1988,Offset lithograph printed in colours,False,False,,2023-11-16,https://www.forumauctions.co.uk/bidding/2291-winter-selection-modern-contemporary-625/60-jean-michel-basquiat-1960-1988-aftersupercomb-1988-115507,115507,clear,no 'edition of N' in the note,
forum-115509-er,4,Mark Markov-Grinberg,Now and Forever,Gelatin silver print,False,False,,2023-11-16,https://www.forumauctions.co.uk/bidding/2291-winter-selection-modern-contemporary-625/238-mark-markov-grinberg-1907-2003now-and-forever-115509,115509,clear,no 'edition of N' in the note,
forum-115513-er,4,James McQueen,You Snooze You Lose,Mixed-media print in colours with hand-embellishment,True,True,1000.0,2023-11-16,https://www.forumauctions.co.uk/bidding/2291-winter-selection-modern-contemporary-625/209-james-mcqueen-b1977you-snooze-you-lose-115513,115513,clear,no 'edition of N' in the note,an artist's proof numbered from the edition of XXX
forum-115516-er,2,Félix Bracquemond,,Etching,False,False,,2023-11-16,https://www.forumauctions.co.uk/bidding/2291-winter-selection-modern-contemporary-625/244-f233lix-bracquemond-1833-1914la-terrasse-de-la-villa-115516,115516,clear,no 'edition of N' in the note,
forum-115529-er,8,Jonas Wood,,Offset lithograph printed in colours,False,False,,2023-11-16,https://www.forumauctions.co.uk/bidding/2291-winter-selection-modern-contemporary-625/42-jonas-wood-b1977large-shelf-still-life-115529,115529,clear,no 'edition of N' in the note,
forum-115533-er,8,Tracey Emin,I Am the Last of My Kind (Royal Academy Exhibition poster),Offset lithograph printed in colours,False,True,140.0,2023-11-16,https://www.forumauctions.co.uk/bidding/2291-winter-selection-modern-contemporary-625/164-tracey-emin-b1963-afteri-am-the-last-of-my-kind-royal-115533,115533,clear,no 'edition of N' in the note,
forum-115543-er,8,Bob and Roberta Smith (Patrick Brill),,Screenprint in colours,True,True,150.0,2023-11-16,https://www.forumauctions.co.uk/bidding/2291-winter-selection-modern-contemporary-625/205-bob-amp-roberta-smith-b1963-lord-archer-is-a-political-115543,115543,clear,no 'edition of N' in the note,artist's proofs aside from the edition of unknown size
forum-115548-er,8,Stik,Holding Hands (Orange),Offset lithograph printed in colours,True,True,400.0,2023-11-16,https://www.forumauctions.co.uk/bidding/2291-winter-selection-modern-contemporary-625/126-stik-b1979-holding-hands-orange-115548,115548,clear,no 'edition of N' in the note,
forum-115549-er,8,Stik,Holding Hands (Red),Offset lithograph printed in colours,True,True,650.0,2023-11-16,https://www.forumauctions.co.uk/bidding/2291-winter-selection-modern-contemporary-625/127-stik-b1979holding-hands-red-115549,115549,clear,no 'edition of N' in the note,
forum-115550-er,8,Rachel Howard,,Pen and ink,True,True,300.0,2023-11-16,https://www.forumauctions.co.uk/bidding/2291-winter-selection-modern-contemporary-625/184-rachel-howard-b1969-reclining-man-115550,115550,clear,no 'edition of N' in the note,
