lot_id,brand,artist,title,status,exclusion_reason
31793-92,cornette,EMILE GILIOLI,"EMILE GILIOLI (1911-1977) Ensemble de quatre lithographies, circa 1970 Quatre épreuves en couleurs sur vélinToutes signées, trois numérotées sur 50 et une justifiée EA51,5 x 66,5 cm; 66,5 x 51,5 cm; 52 x 66,5 cm; 76 x 53 cm Four color lithographs on wove paper, all signed, three numbered from an edition of 50, and one justified EA",SOLD,non_english_brand_deferred
31793-97,cornette,ANDRE BRASILIER,"ANDRE BRASILIER (NE EN 1929) Natura Nostra, 1990 (Le Pichon, 221)Lithographie en couleurs sur papier vélinSignée et justifiée HC XIV/XXX84,5 x 62,7 cmColor lithograph on wove paper, signed and justified HC XIV/XXX",SOLD,non_english_brand_deferred
31793-70,cornette,SONIA DELAUNAY,"SONIA DELAUNAY (1885-1979) Angers, circa 1970 Lithographie en couleurs sur vélin d'ArchesSignée et justifiée HC XXV/XXV76,3 × 56,8 cmColour lithograph on Arches wove paper, signed and justified HC XXV/XXV",SOLD,non_english_brand_deferred
31793-79,cornette,PIERRE ALECHINSKY,"PIERRE ALECHINSKY (NE EN 1927) ET MICHEL BUTOR (1926-2016) Le Rêve de l'Ammonite (Ceuleers & Van de Velde, 43)Montpellier, Editions Fata Morgana, 1975 In-4o (335 x 258), en feuilles, sous couverture blanche muette et illustrée, chemise et étui cartonnés illustrés d'une composition de l'artisteIllustré de 5 eaux-fortes en couleurs signées hors-texte et 5 eaux-fortes au dos des feuillets illustré en gravure; nombreuses illustrations en noir in-texteEdition à 180 exemplaires sur Arches signés par l'artiste et l'auteur, celui-ci n°8Quarto format (335 × 258 mm), loose-leaf, with an illustrated portfolio case and matching slipcase decorated with a composition by the artist, illustrated with five signed color etchings printed as full-page plates and five etchings printed on the versos of the illustrated leaves; numerous black-and-white illustrations throughout the text, edition limited to 180 proofs on Arches paper, signed by both the artist and the author, this copy is number 8",SOLD,non_english_brand_deferred
31793-82,cornette,ARTHUR LUIZ PIZA,"ARTHUR LUIZ PIZA (1928-2017) Bernard Palissy (Masrour, 133)Paris, Les Cent-Une, 1969Grand In-4°(355 x 260), en feuilles sous couverture rempliée, entièrement gravée à la gouge sur les deux plats et le dos, étui de PlexiglasExtraits de textes et traités du savantIllustré de 6 gravures à la gouge en couleurs, hors- texte ainsi que la couverture gravéeEdition à 127 exemplaires, dont 26 réservés au collaborateurs, numérotés de 1 à 26, celui-ci n° 26 Le colophon porte le timbre de la « Société des Femmes Bibliophiles »Ainsi que la signature manuscrite de la Présidente, la vice-présidente de la Société et l'artiste Large In quarto (355 × 260 mm), loose leaves in folded wrappers, fully gouge-engraved on both covers and spine, housed in a Plexiglas slipcase, illustrated with 6 color gouge engravings hors texte, as well as the engraved cover, limited edition of 127 proofs, this copy being no. 26",SOLD,non_english_brand_deferred
31793-91,cornette,ALEXANDER CALDER,"ALEXANDER CALDER (1898-1976) Le Serpent, 1976 Planche issue de l'ouvrage « Le Sacrilège d'Alan Kent »Aquatinte en couleurs sur vélin de BFK Rives Signée et numérotée 34/60Editée et imprimée par Maeght, Paris 41 x 45 cmPrint from the book entitled Le Sacrilège d'Alan Kent (Alan Kent's Sacrilege), colour aquatint on BFK Rives wove paper, signed and numbered 34/60",SOLD,non_english_brand_deferred
31793-80,cornette,OLIVIER DEBRÉ,"OLIVIER DEBRÉ (1920-1999) ET MICHEL BUTOR (1926-2016) Sous le noir (Pernoud, 293-297)Paris, éditions Zoé Cristiani, 1991In-4° (337 x 257), en feuilles, sur Arches, sous couverture blanche remplie et imprimée du titreChemise et étui d'éditeur toilés noirIllustré de 5 eaux-fortes en noir hors-texte chacune signée du monogramme par l'artisteEdition à 75 exemplaires, celui-ci numéro 36 signé par l'artiste et l'auteur (en rouge) au colophonImprimée par Atelier Lacourière et Frélaut, ParisIn-Quarto (337 × 257 mm), loose leaves on Arches paper, under a white wrapper printed with the title, black cloth publisher's chemise and slipcase, illustrated with 5 black etchings hors-texte, each signed with the artist's monogram, edition of 75 proofs, this being number 36, signed by the artist and the author (in red) on the colophon",SOLD,non_english_brand_deferred
31793-85,cornette,TAKIS,"TAKIS (PANAYIOTIS VASSILAKIS) (1925-2019) Signaux, 1989 Lithographie en couleurs sur Arches Signée et numérotée 50/160 76 x 50 cmColor lithograph on Arches paper, signed and numbered 50/160",SOLD,non_english_brand_deferred
31793-86,cornette,VASSILAKIS TAKIS,"VASSILAKIS TAKIS (1925-2019) Sans titre - circa 1970 Lithographie en couleursSignée et numérotée 62/150 74 x 52 cm Lithograph on paper, signed and numbered 62/150",SOLD,non_english_brand_deferred
31793-87,cornette,JOEL SHAPIRO,"JOEL SHAPIRO (1941-2025) Sans titre, 1980 Sérigraphie en noir sur JaponSignée, datée et numérotée 26/3074 x 55 cmScreenprint in black on Japan paper, signed, dated and numbered 26/30",SOLD,non_english_brand_deferred
31793-75,cornette,BERNARD CATHELIN,"BERNARD CATHELIN (1919-2004) Grande nature morte aux hortensias et avocats, 1990 (Passeron, 297)Lithographie en couleurs sur vélin d'ArchesSignée et justifiée ""Epreuve d'artiste 7/8""Imprimée par Atelier MORI, Japon124 x 250,3 cmColor lithograph on Arches paper, signed and justified ""Artist's proof 7/8""",SOLD,non_english_brand_deferred
31793-84,cornette,SOPHIE CALLE,"SOPHIE CALLE (NEE EN 1953) Le Porc, 2013 Coffret de six assiettes à dîner en porcelaine blanche avec une ligne de texte en français les traversantLes assiettes une fois disposées, l'histoire se déroule d'assiette en assiette et se conclut avec la dernièreChacune porte le titre, le nom de de l'artiste et de la Maison de création au dosRéalisé par Maison Bernardaud, Limoges, à l'occasion de ses 150 ans Dans sa boîte et avec les documents d'origineDiamètre : 27 cm (chaque) Box set of six porcelain dinner plates with French text, created on the occasion of the 150th anniversary of the Bernardaud house, each is marked on the reverse with the title, the artist's name, and the name of the production house",BI,non_english_brand_deferred
31793-67,cornette,SONIA DELAUNAY,"SONIA DELAUNAY (1885-1979) La lune jaune, circa 1975 Lithographie en couleurs sur vélin d'ArchesSignée et justifiée ""HC XX/XXV"" (la justification tête-bêche, en haut de page)75,7 x 56,4 cmColour lithograph on Arches wove paper, signed and justified 'HC XX/XXV' (the justification upside down, on the upper margin)",SOLD,non_english_brand_deferred
31793-83,cornette,ARTHUR LUIZ PIZA,"ARTHUR LUIZ PIZA (1928-2017) Ensemble de six gravures à la gouge en couleurs, circa 1993-2008 Bâton rouge, Retour et Crescendo du noir IIChacune signée, cinq justifiées « EA » et 100/100 pour le plus grand formatDeux de format 20,7 x 16 cm et 21 x 16,3 cm à pleines pagesLes autres 24 x 17,8 cm ; 25 x 16,3 cm; 22,5 x 32,7 cm et 38 x 28 cm, dont une une imprimée sur la partie droite de la feuilleSet of six color woodcut prints, each signed, and five justified 'EA' (Artist's Proof), with the largest format numbered 100/100",SOLD,non_english_brand_deferred
31793-66,cornette,SONIA DELAUNAY,"SONIA DELAUNAY (1885-1979) Musée de Grenoble, circa 1970 Lithographie en couleurs sur vélin d'ArchesSignée et numérotée 3/7565 x 50 cmColour lithograph on wove paper, signed and numbered 3/75",SOLD,non_english_brand_deferred
31793-45,cornette,ZAO WOU-KI,"ZAO WOU-KI (1920-2013) Sans titre, 2007 Eau-forte et aquatinte en noir sur vélin BFK RivesSignée et numérotée 42/9957 x 76 cmBlack etching and aquatint on BFK Rives vellum, signed and numbered 42/99",SOLD,non_english_brand_deferred
31793-48,cornette,ZAO WOU-KI,"ZAO WOU-KI (1920-2013) Sans titre (Biarritz), 2013 Ouvrage intitulé Au ressac, au ressaut comprenant une impression pigmentaire sur papier Olin d'après une aquarelle sur papierSignée dans la planche et numérotée 24/75 au crayon au dos Editée par le Cherche Midi, ParisImprimée par l'atelier Msili-Jézéquel, Paris19,5 x 13,7 cmBook titled ""Au ressac, au ressaut"", comprising a pigment print on Olin paper after a watercolor on paper, signed in the plate and numbered 24/75 in pencil on the reverse",BI,non_english_brand_deferred
31793-73,cornette,ANTONI TÀPIES,"ANTONI TÀPIES (1923-2012) Cartes per a la Teresa, 1974 (Galfetti, 410 à 475)Grand in-folio (768 x 630 mm). En feuilles, sous couverture à rabats, et chemise cartonnée en couleur illustréeÉdition originale de cette suite de lithographies célébrant l'union de Tàpies et de sa femme Teresa Barba62 lithographies avec collages, sur 26 feuilles doublesTirage limité à 175 exemplaires sur vélin d'Arches (celui-ci annotée ""EA""), signés par l'artiste au colophon (Edition à 150 + XXV HC)Edité par Maeght, ParisImprimé par Arte, Paris Large folio (768 x 630 mm). Loose sheets, in a folded cover and a color-illustrated cardboard portfolio. First edition of this suite of lithographs celebrating the union of Tàpies and his wife Teresa Barba. 62 lithographs with collages, printed on 26 double sheets. Limited edition of 175 copies on Arches wove paper (this one marked ""EA"" [épreuve d'artiste]), signed by the artist on the colophon",BI,non_english_brand_deferred
31793-50,cornette,CHU TEH-CHUN,"CHU TEH-CHUN (1920-2014) Etincelante élégante, circa 2012 Lithographie en couleurs sur vélinSignée et numérotée 41/10059,5 x 79,5 cmColour lithograph on vellum, signed and numbered 41/100",SOLD,non_english_brand_deferred
31793-41,cornette,ZAO WOU-KI,"ZAO WOU-KI (1920-2013) L'encre, l'eau, l'air, la couleur, 2008 Impression pigmentaire en couleurs sur vélin d'ArchesSignée et numérotée 46/75Accompagnée d'un ouvrage intitulé L'encre, l'eau, l'air, la couleur - Zao Wou Ki - encres de Chine et aquarelles 1954 - 2007Edité par Albin Michel, ParisDans son emboîtage rouge d'origineEmboîtage: 45,5 x 60 x 4 cmImpression: 43 x 57 cmPigment colour print on Arches wove paper, signed and numbered 46/75, accompanied by a book entitled ""Encres de Chine et aquarelles 1954-2007"" with a text by Philippe Dagen",BI,non_english_brand_deferred
31793-81,cornette,ARTHUR LUIZ PIZA,"ARTHUR LUIZ PIZA (1928-2017) ET JOCELYNE FRANÇOIS (NEE EN 1933) Un hiver à Saumane de Vaucluse (Masrour, 199bis)s.l(Paris), s.n., s.d.(1976) Petit In-4° (230 x 222), en feuilles, sous couverture rempliée et ornée d'une gravure à la gouge, en jaune, sur les deux plats, chemise de plexiglas 5 gravures à double pages où se mêlent illustration et typographie Edition à 50 exemplaires plus X réservés aux collaborateurs, celui-ci n°IX, signé par l'auteur et l'illustrateur au colophon Small In-quarto format (230 × 222 mm), loose sheets, in a folded cover decorated with a gouge engraving in yellow on both boards, housed in a plexiglass slipcase, contains 5 double-page engravings in which illustration and typography are interwoven, limited edition of 50 proofs plus X copies reserved for contributors; this is copy no. IX, signed by the author and the illustrator",SOLD,non_english_brand_deferred
31793-62,cornette,SONIA DELAUNAY,"SONIA DELAUNAY (1885-1979) Petite composition, circa 1970 Lithographie en couleurs sur vélin Signée et numérotée « EA XI/XXV »28 x 21,8 cmColour lithograph, signed and justified ""EA XI/XXV""",SOLD,non_english_brand_deferred
31793-64,cornette,SONIA DELAUNAY,"SONIA DELAUNAY (1885-1979) Signal, circa 1970 Lithographie en couleurs sur vélin d'ArchesEpreuve hors commerce signée et justifiée ""HC XI/XXV""65 x 50 cmColour lithograph on vellum, proof signed and justified 'HC XI/XXV'",SOLD,non_english_brand_deferred
31793-55,cornette,JEAN PAUL RIOPELLE,"JEAN PAUL RIOPELLE (1923-2002) Les mouches à Marier, Planche 8, 1985 (Yseult Riopelle, 1985.32EST.GR.ALB)Eau-forte en couleurs sur ArchesSignée et justifiée HC (75 épreuves numérotées)49,9 x 66,2 cmSuite en hommage à Paul Marier, Champion de pêche à la mouche canadien et ami de l'artisteColour etching on Arches paper, signed and justified HC (75 numbered proofs)",SOLD,non_english_brand_deferred
31793-68,cornette,SONIA DELAUNAY,"SONIA DELAUNAY (1885-1979) Abécédaire, circa 1970 Lithographie en couleurs sur vélin d'ArchesSignée et numérotée 1/5065,5 x 50,5 cmColour lithograph on Arches wove paper, signed and numbered 1/50",SOLD,non_english_brand_deferred
31793-57,cornette,JEAN PAUL RIOPELLE,"JEAN PAUL RIOPELLE (1923-2002) Lucky Number, (Série Dommage), 1990 (Yseult Riopelle, 1990.06EST.GR)Planche deux de la série DommageEau-forte en couleurs sur vélin d'ArchesSignée et justifiée HC II/VII (35 épreuves numérotées)Porte le timbre sec de l'imprimeur, Atelier du Scarabée, QuébecEditée par la Galerie Lelong, Paris56,5 x 75,9 cmEtching in colours on Arches paper, signed and annotated ""HC II/VII"" (35 numbered proofs)",SOLD,non_english_brand_deferred
31793-76,cornette,PIERRE ALECHINSKY,"PIERRE ALECHINSKY (NE EN 1927) Rotterdam, 1974 Lithographie en couleursSignée et numérotée 91/120Imprimée par Clot, Bramsen et Georges, Paris82,2 x 59 cmColor lithograph, signed and numbered 91/120",SOLD,non_english_brand_deferred
31793-74,cornette,ANTONI TÀPIES,"ANTONI TÀPIES (1923-2012) Variations sur un thème musical 10, 1987 (Galfetti, 1151)Lithographie en couleurs sur Arches et gaufrage de partition de musiqueSignée en blanc et justifiée 'HC' au crayon (75 épreuves numérotées)Publiée par Galerie Lelong, ParisImprimée par Litografías Artísticas Damià Caus, Barcelone53,8 x 69,9 cm (à pleine page) Color lithograph and embossing, signed in white and justified HC in pencil (75 numbered proofs)",SOLD,non_english_brand_deferred
31793-77,cornette,PIERRE ALECHINSKY,"PIERRE ALECHINSKY (NE EN 1927) L'Avenir de la Propriété Paris, Yves Rivière, 1972Volume (313 x 212) sous couverture illustrée sur le 2 plats Etui illustrée d'une composition de l'artisteen couleursAccompagné d'une eau-forte sur cuivre en couleur (25,5 x 19 cm) sur feuille de grosse avec écritures du XVIIIème siècle, signéeExemplaire numéro 223, signé par l'artiste et l'éditeur au colophonBook housed in a colored slipcase, accompanied by a hand-colored copperplate etching (16 × 12 cm) on a sheet of laid paper bearing 18th-century handwriting, signed, No. 223, signed by the artist and the publisher in the colophon",SOLD,non_english_brand_deferred
31793-65,cornette,SONIA DELAUNAY,"SONIA DELAUNAY (1885-1979) Scottish, circa 1970 Lithographie en couleurs sur vélin d'ArchesSignée et numérotée 7/7576 x 55,7 cmColour lithograph on Arches wove paper, signed and numbered 7/75",SOLD,non_english_brand_deferred
31793-69,cornette,SONIA DELAUNAY,"SONIA DELAUNAY (1885-1979) Noir et Blanc I & II, 1968 Ensemble de deux lithographies en noir sur vélin d'ArchesSignées, l'une numérotée 4/75 et l'autre justifiée HC 19/2566,7 x 50,5 cm et 65 x 50 cmSet of two black lithographs on Arches wove paper, both signed, one numbered 4/75 the other one justified HC 19/25",SOLD,non_english_brand_deferred
31793-71,cornette,SONIA DELAUNAY,"SONIA DELAUNAY (1885-1979) Idole, circa 1970 Lithographie en couleurs sur vélin d'ArchesSignée et numérotée 58/7595 x 68,5 cmColour lithograph, signed and numbered 58/75",SOLD,non_english_brand_deferred
31793-39,cornette,ZAO WOU-KI,"ZAO WOU-KI (1920-2013) Le prophète, 1992 (Agerup, 356)Ouvrage intitulé ""Le Prophète"" de Gébrane Khalil Gébrane comprenant une eau-forte et aquatinte en noir sur vélin d'ArchesSignée et numérotée 102/125Editée par Marwan Hoos, ParisImprimée par Lacourière et Frélaut, Paris 24 x 21,5 cmBook entitled ""The Prophet"" by Kahlil Gibran, including a black etching and aquatint on Arches wove paper, signed and numbered 102/125",BI,non_english_brand_deferred
31793-53,cornette,PIERRE SOULAGES,"PIERRE SOULAGES (1919-2022) Eau-forte 22, 1973 (BNF, 1973)Eau forte en couleurs sur vélin FabrianoSignée et numérotée 6/90Imprimée par 2RC, RomeEditée par Dürer, Rome Porte le timbre sec de l'imprimeur 95,8 x 94,4 cmLa plus grande gravure sur cuivre de l'artiste, rareColor etching on Fabriano wove paper, signed and numbered 6/90",SOLD,non_english_brand_deferred
31793-43,cornette,ZAO WOU-KI,"ZAO WOU-KI (1920-2013) Sans titre, 1998 (Agerup, 391)Lithographie en couleurs sur ArchesSignée et numérotée 48/99Imprimée par Art Estampe, ParisEditée par Galerie Enrica Navarra et éditions de la Différence, Paris75 x 56 cmColor lithograph on Arches paper, signed and numbered 48/99",SOLD,non_english_brand_deferred
